-30;89.69209;470.8323;1.0658809
-30;92.7444;474.23236;1.0755703
-30;95.82956;477.60266;1.0852598
-30;98.94727;480.9429;1.0949494
-30;102.09725;484.25275;1.1046389
-30;105.2792;487.53192;1.1143286
-30;108.49281;490.7801;1.1240183
-30;111.73779;493.99695;1.133708
-30;115.01383;497.18222;1.1433978
-30;118.320625;500.33557;1.1530876
-30;121.65786;503.45673;1.1627775
-30;125.02522;506.5454;1.1724675
-30;128.4224;509.6013;1.1821574
-30;131.84906;512.6241;1.1918474
-30;135.3049;515.6136;1.2015375
-30;138.78958;518.56946;1.2112277
-30;142.30278;521.4914;1.2209178
-30;145.84416;524.37915;1.230608
-30;149.41339;527.2324;1.2402983
-30;153.01015;530.05096;1.2499886
-30;156.63408;532.83453;1.2596788
-30;160.28485;535.5829;1.2693692
-30;163.96211;538.2957;1.2790596
-30;167.66553;540.9728;1.28875
-30;171.39474;543.61383;1.2984406
-30;175.14941;546.2186;1.3081311
-30;178.92918;548.7869;1.3178216
-30;182.73369;551.3185;1.3275123
-30;186.56258;553.81305;1.3372029
-30;190.4155;556.2704;1.3468935
-30;194.29208;558.69025;1.3565843
-30;198.19197;561.07245;1.3662751
-30;202.11479;563.41675;1.3759658
-30;206.06018;565.7229;1.3856567
-30;210.02776;567.9907;1.3953476
-30;214.01715;570.22;1.4050385
-30;218.028;572.41046;1.4147294
-30;222.05992;574.562;1.4244204
-30;226.11253;576.6744;1.4341114
-30;230.18546;578.7474;1.4438024
-30;234.2783;580.7808;1.4534935
-30;238.39069;582.7745;1.4631846
-30;242.52223;584.7282;1.4728757
-30;246.67255;586.6418;1.4825668
-30;250.84123;588.5151;1.4922581
-30;255.02791;590.34784;1.5019493
-30;259.23218;592.13995;1.5116405
-30;263.45364;593.89124;1.5213318
-30;267.69193;595.60156;1.5310231
-30;271.9466;597.2707;1.5407145
-30;276.2173;598.89856;1.5504059
-30;280.50357;600.4849;1.5600973
-30;284.80505;602.02966;1.5697888
-30;289.12134;603.53265;1.5794803
-30;293.452;604.9938;1.5891718
-30;297.79663;606.41284;1.5988634
-30;302.15485;607.78973;1.608555
-30;306.52625;609.1243;1.6182466
-30;310.9104;610.4165;1.6279382
-30;315.3069;611.66614;1.6376297
-30;319.7153;612.87305;1.6473215
-30;324.13522;614.03723;1.6570132
-30;328.56625;615.1585;1.6667049
-30;333.00797;616.23676;1.6763966
